idPropuesta,nombre,descripcion,fechaCreacion,idCreador
779,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Información Universidad de Extremadura,,,583
780,Mejorar Instalaciones deportivas facultad de Arquitectura Universidad de Salamanca,,,4466
781,Mejorar Instalaciones deportivas facultad de Filosofía Universidad Politécnica de Valencia,,,10536
782,Quitar las restricciones al acceso a instalaciones deportivas Derecho Universidad de Extremadura,,,10205
783,Quitar las tarifas de pago en el parking de estudiantes Agronomía Universidad de Vich,,,3530
784,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Económicas Universidad de Jaén,,,7926
785,Quitar las tarifas de pago en el parking de estudiantes Matemática Universidad de Granada,,,2013
786,Quitar las tarifas de pago en el parking de estudiantes Matemática Universidad Católica de Valencia San Vicente Mártir,,,11188
787,Quitar las tarifas de pago en el parking de estudiantes Información Universidad Fernando III,,,3270
788,Quitar las restricciones al acceso a instalaciones deportivas Educación Física Universidad Rovira i Virgili,,,9479
789,Mejorar Instalaciones deportivas facultad de Información Universidad de Vich,,,2984
790,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Diseño Universidad Europea de Madrid,,,356
791,Quitar las tarifas de pago en el parking de estudiantes Derecho Universidad Autónoma de Barcelona,,,6081
792,Quitar las restricciones al acceso a instalaciones deportivas Psicología Universidad Abierta de Cataluña,,,6009
793,Mejorar Instalaciones deportivas facultad de Arquitectura ESIC Universidad,,,11811
794,Quitar las restricciones al acceso a instalaciones deportivas Derecho Universidad Pablo de Olavide,,,4677
795,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Sociales European University Vitoria-Gasteiz,,,5739
796,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Sociales Universidad del País Vasco,,,8493
797,Mejorar Instalaciones deportivas facultad de Ingeniería Universidad de Córdoba,,,6183
798,Quitar las restricciones al acceso a instalaciones deportivas Información Universidad Politécnica de Cataluña,,,1524
799,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Psicología Universidad Europea del Atlántico,,,8559
800,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Físicas y Matemáticas ESIC Universidad,,,2999
801,Quitar las tarifas de pago en el parking de estudiantes Química Universidad San Jorge,,,4408
802,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Química Universidad de La Coruña,,,1343
803,Mejorar Instalaciones deportivas facultad de Ciencias de la Salud Universidad de La Coruña,,,2346
804,Crear recursos de comunicación para facilitar la convivencia en el campus de Ingeniería Universidad CEU Cardenal Herrera,,,10876
805,Quitar las restricciones al acceso a instalaciones deportivas Filosofía Universidad Católica Santa Teresa de Jesús de Ávila,,,2380
806,Crear recursos de comunicación para facilitar la convivencia en el campus de Odontología Universidad de Lérida,,,8372
807,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Económicas Universidad de Barcelona,,,4365
808,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Exactas Universidad Alfonso X el Sabio,,,7740
809,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Exactas Universidad Católica San Antonio,,,10226
810,Crear recursos de comunicación para facilitar la convivencia en el campus de Veterinaria Universidad Internacional de Andalucía,,,9854
811,Quitar las tarifas de pago en el parking de estudiantes Veterinaria Universidad Fernando Pessoa-Canarias,,,8116
812,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Comunicación Universidad de La Rioja,,,10265
813,Quitar las tarifas de pago en el parking de estudiantes Filosofía Universidad de Gerona,,,117
814,Quitar las tarifas de pago en el parking de estudiantes Filosofía Universidad Ramon Llull,,,665
815,Quitar las restricciones al acceso a instalaciones deportivas Medicina Universidad de Las Palmas de Gran Canaria,,,7729
816,Quitar las tarifas de pago en el parking de estudiantes Derecho Universidad Miguel Hernández de Elche,,,1493
817,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias de la Salud Universidad de las Islas Baleares,,,4794
818,Quitar las tarifas de pago en el parking de estudiantes Ciencias de la Salud Universidad de La Coruña,,,3869
819,Mejorar Instalaciones deportivas facultad de Química Universidad Alfonso X el Sabio,,,5911
820,Crear recursos de comunicación para facilitar la convivencia en el campus de Arquitectura Universidad de Deusto,,,893
821,Quitar las tarifas de pago en el parking de estudiantes Información Universidad Internacional Villanueva,,,10310
822,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Sociales Universidad de Valladolid,,,2632
823,Mejorar Instalaciones deportivas facultad de Arquitectura Universidad Fernando III,,,11160
824,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Química Universidad de Extremadura,,,3398
825,Crear recursos de comunicación para facilitar la convivencia en el campus de Veterinaria Universidad de Lérida,,,6173
826,Quitar las tarifas de pago en el parking de estudiantes Ingeniería Universidad Tecnológica Atlántico-Mediterráneo,,,9963
827,Quitar las tarifas de pago en el parking de estudiantes Diseño Universidad Miguel Hernández de Elche,,,8384
828,Quitar las tarifas de pago en el parking de estudiantes Odontología Universidad Europea Miguel de Cervantes,,,2642
829,Quitar las restricciones al acceso a instalaciones deportivas Derecho Universidad Politécnica de Cartagena,,,7422
830,Quitar las tarifas de pago en el parking de estudiantes Psicología Universidad de Valladolid,,,2049
831,Crear recursos de comunicación para facilitar la convivencia en el campus de Agronomía Universidad Internacional Villanueva,,,2259
832,Mejorar Instalaciones deportivas facultad de Ciencias Sociales Universidad Abad Oliva CEU,,,2823
833,Mejorar Instalaciones deportivas facultad de Medicina Universidad de las Islas Baleares,,,3042
834,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ciencias Físicas y Matemáticas Universidad IE,,,2802
835,Quitar las restricciones al acceso a instalaciones deportivas Diseño Universidad Pontificia Comillas,,,2416
836,Mejorar Instalaciones deportivas facultad de Diseño Universidad del País Vasco,,,11087
837,Crear recursos de comunicación para facilitar la convivencia en el campus de Educación Física Universidad Carlos III de Madrid,,,7988
838,Quitar las tarifas de pago en el parking de estudiantes Comunicación Universidad Internacional de Valencia,,,5990
839,Crear recursos de comunicación para facilitar la convivencia en el campus de Medicina Universidad de Castilla-La Mancha,,,786
840,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Matemática Universidad de Oviedo,,,8040
841,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Química Universidad de Zaragoza,,,7297
842,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Medicina Universidad Internacional de La Rioja,,,3331
843,Quitar las tarifas de pago en el parking de estudiantes Ciencias Económicas Universidad de Murcia,,,7611
844,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Físicas y Matemáticas Universidad Complutense de Madrid,,,10799
845,Mejorar Instalaciones deportivas facultad de Derecho Universidad de Castilla-La Mancha,,,2502
846,Quitar las tarifas de pago en el parking de estudiantes Información Universidad Nacional de Educación a Distancia,,,10539
847,Quitar las tarifas de pago en el parking de estudiantes Arquitectura Universidad Pontificia de Salamanca,,,4675
848,Quitar las restricciones al acceso a instalaciones deportivas Diseño Universidad de Huelva,,,3027
849,Quitar las tarifas de pago en el parking de estudiantes Ciencias Físicas y Matemáticas Universidad de Valencia,,,5853
850,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Físicas y Matemáticas Universidad de Huelva,,,9891
851,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Odontología Universidad Autónoma de Barcelona,,,8163
852,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Medicina Universidad de Salamanca,,,8506
853,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias de la Salud Universidad Abad Oliva CEU,,,2276
854,Quitar las tarifas de pago en el parking de estudiantes Derecho Universidad de Mondragón,,,4754
855,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Medicina Universidad de Córdoba,,,1826
856,Crear recursos de comunicación para facilitar la convivencia en el campus de Odontología Universidad de Extremadura,,,1807
857,Mejorar Instalaciones deportivas facultad de Ciencias Económicas Universidad Jaime I,,,9629
858,Quitar las tarifas de pago en el parking de estudiantes Derecho Universidad Eclesiástica San Dámaso,,,7171
859,Quitar las tarifas de pago en el parking de estudiantes Diseño Universidad a Distancia de Madrid,,,8780
860,Mejorar Instalaciones deportivas facultad de Arquitectura Universidad Pública de Navarra,,,3503
861,Quitar las tarifas de pago en el parking de estudiantes Ciencias Sociales Universidad Politécnica de Cataluña,,,1544
862,Mejorar Instalaciones deportivas facultad de Filosofía Universidad de Jaén,,,3477
863,Crear recursos de comunicación para facilitar la convivencia en el campus de Filosofía Universidad Eclesiástica San Dámaso,,,6948
864,Mejorar Instalaciones deportivas facultad de Educación Física Universidad de Oviedo,,,4811
865,Crear recursos de comunicación para facilitar la convivencia en el campus de Ingeniería Universidad de Salamanca,,,10265
866,Quitar las tarifas de pago en el parking de estudiantes Ciencias Sociales Universidad Pompeu Fabra,,,8276
867,Quitar las restricciones al acceso a instalaciones deportivas Comunicación Universidad de Málaga,,,9566
868,Quitar las restricciones al acceso a instalaciones deportivas Odontología Universidad Politécnica de Cataluña,,,7126
869,Mejorar Instalaciones deportivas facultad de Ciencias de la Salud ESIC Universidad,,,6045
870,Crear recursos de comunicación para facilitar la convivencia en el campus de Educación Física Universidad Abierta de Cataluña,,,1630
871,Crear recursos de comunicación para facilitar la convivencia en el campus de Veterinaria Universidad de Sevilla,,,4903
872,Crear recursos de comunicación para facilitar la convivencia en el campus de Diseño Universidad Internacional de Cataluña,,,3304
873,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Química CUNEF Universidad,,,9549
874,Quitar las tarifas de pago en el parking de estudiantes Ciencias Exactas Universidad Francisco de Vitoria,,,10758
875,Crear recursos de comunicación para facilitar la convivencia en el campus de Diseño Universidad Católica San Antonio,,,2721
876,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Exactas Universidad Carlos III de Madrid,,,3306
877,Quitar las tarifas de pago en el parking de estudiantes Ciencias de la Salud Universidad de Barcelona,,,7940
878,Quitar las restricciones al acceso a instalaciones deportivas Medicina Universidad Europea Miguel de Cervantes,,,9100
879,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ingeniería Universidad Antonio de Nebrija,,,587
880,"Crear recursos de comunicación para facilitar la convivencia en el campus de Información Universidad de Diseño, Innovación y Tecnología",,,5130
881,Quitar las restricciones al acceso a instalaciones deportivas Medicina Universidad de Sevilla,,,2059
882,Quitar las restricciones al acceso a instalaciones deportivas Ciencias de la Salud Universidad Rovira i Virgili,,,7296
883,Mejorar Instalaciones deportivas facultad de Veterinaria ESIC Universidad,,,9916
884,Quitar las tarifas de pago en el parking de estudiantes Diseño Universidad San Jorge,,,3573
885,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Matemática Universidad Internacional de la Empresa,,,2135
886,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Económicas Universidad Abad Oliva CEU,,,9123
887,Quitar las restricciones al acceso a instalaciones deportivas Educación Física Universidad Pública de Navarra,,,9719
888,Quitar las tarifas de pago en el parking de estudiantes Ciencias de la Salud Universidad Abierta de Cataluña,,,1221
889,Mejorar Instalaciones deportivas facultad de Medicina Universidad Internacional de Andalucía,,,1383
890,Quitar las tarifas de pago en el parking de estudiantes Arquitectura Universidad de Córdoba,,,1936
891,Mejorar Instalaciones deportivas facultad de Odontología Universidad San Jorge,,,7691
892,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Exactas Universidad Nacional de Educación a Distancia,,,11459
893,Crear recursos de comunicación para facilitar la convivencia en el campus de Medicina Universidad de La Coruña,,,5539
894,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Agronomía CUNEF Universidad,,,7138
895,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Filosofía Universidad de Granada,,,9109
896,Mejorar Instalaciones deportivas facultad de Ciencias de la Salud Universidad de Zaragoza,,,1962
897,Crear recursos de comunicación para facilitar la convivencia en el campus de Filosofía Universidad de Barcelona,,,4810
898,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Veterinaria Universidad Católica de Valencia San Vicente Mártir,,,11861
899,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Exactas Universidad Autónoma de Barcelona,,,821
900,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ciencias Físicas y Matemáticas Universidad Internacional de Andalucía,,,10197
901,Crear recursos de comunicación para facilitar la convivencia en el campus de Matemática Universidad Autónoma de Madrid,,,2443
902,Crear recursos de comunicación para facilitar la convivencia en el campus de Derecho Universidad de Salamanca,,,8405
903,Crear recursos de comunicación para facilitar la convivencia en el campus de Medicina Universidad de las Islas Baleares,,,2606
904,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Económicas Universidad Internacional de Cataluña,,,2369
905,Mejorar Instalaciones deportivas facultad de Agronomía Universidad Internacional de Cataluña,,,6441
906,Crear recursos de comunicación para facilitar la convivencia en el campus de Filosofía Universidad Abad Oliva CEU,,,11740
907,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Físicas y Matemáticas Universidad Intercontinental de la Empresa,,,10920
908,Mejorar Instalaciones deportivas facultad de Agronomía Universidad de León,,,9744
909,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias de la Salud Universidad Internacional de Valencia,,,10219
910,Mejorar Instalaciones deportivas facultad de Medicina Universidad de Castilla-La Mancha,,,78
911,Quitar las restricciones al acceso a instalaciones deportivas Filosofía Universidad Internacional de la Empresa,,,2050
912,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Derecho Universidad de Deusto,,,5267
913,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Psicología Universidad Alfonso X el Sabio,,,7375
914,Quitar las restricciones al acceso a instalaciones deportivas Ciencias de la Educación Universidad CEU San Pablo,,,4858
915,Mejorar Instalaciones deportivas facultad de Humanidades Universidad de Alicante,,,7256
916,Mejorar Instalaciones deportivas facultad de Ciencias Sociales Universidad CEU San Pablo,,,7864
917,Mejorar Instalaciones deportivas facultad de Educación Física Universidad de Huelva,,,10943
918,Mejorar Instalaciones deportivas facultad de Agronomía Universidad Católica San Antonio,,,1216
919,Quitar las restricciones al acceso a instalaciones deportivas Ciencias de la Salud Universidad Autónoma de Madrid,,,11381
920,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Sociales Universidad Católica Santa Teresa de Jesús de Ávila,,,10326
921,Quitar las restricciones al acceso a instalaciones deportivas Psicología Universidad de Cantabria,,,4453
922,Mejorar Instalaciones deportivas facultad de Humanidades Universidad Europea de Valencia,,,973
923,Quitar las tarifas de pago en el parking de estudiantes Derecho Universidad de Huelva,,,2267
924,Quitar las tarifas de pago en el parking de estudiantes Ciencias de la Educación Universidad Intercontinental de la Empresa,,,9382
925,Mejorar Instalaciones deportivas facultad de Arquitectura Universidad Pontificia Comillas,,,2241
926,Quitar las restricciones al acceso a instalaciones deportivas Agronomía Universidad Católica Santa Teresa de Jesús de Ávila,,,3417
927,Mejorar Instalaciones deportivas facultad de Comunicación Universidad Antonio de Nebrija,,,8900
928,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Diseño CUNEF Universidad,,,1541
929,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Filosofía Universidad de León,,,11625
930,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ciencias Sociales Universidad Pablo de Olavide,,,3809
931,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Química Universidad de Valladolid,,,2161
932,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias de la Salud Universidad CEU San Pablo,,,596
933,Quitar las restricciones al acceso a instalaciones deportivas Química Universidad Ramon Llull,,,4572
934,Mejorar Instalaciones deportivas facultad de Odontología Universidad Alfonso X el Sabio,,,11242
935,Crear recursos de comunicación para facilitar la convivencia en el campus de Veterinaria Universidad de Málaga,,,6029
936,Crear recursos de comunicación para facilitar la convivencia en el campus de Derecho Universidad de La Rioja,,,8867
937,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ciencias de la Salud Universidad de Huelva,,,1185
938,Mejorar Instalaciones deportivas facultad de Arquitectura Universidad de Castilla-La Mancha,,,3531
939,Quitar las tarifas de pago en el parking de estudiantes Psicología Universidad Pontificia Comillas,,,9883
940,Quitar las tarifas de pago en el parking de estudiantes Veterinaria Universidad de Zaragoza,,,1076
941,Quitar las restricciones al acceso a instalaciones deportivas Psicología Universidad de Deusto,,,2300
942,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Veterinaria Universidad Fernando III,,,5465
943,Quitar las restricciones al acceso a instalaciones deportivas Comunicación Universidad Católica de Valencia San Vicente Mártir,,,5439
944,Quitar las restricciones al acceso a instalaciones deportivas Ingeniería Universidad Europea de Valencia,,,3344
945,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Físicas y Matemáticas Universidad Fernando Pessoa-Canarias,,,3072
946,Mejorar Instalaciones deportivas facultad de Ciencias Sociales Universidad de Almería,,,8461
947,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Físicas y Matemáticas Universidad de Castilla-La Mancha,,,5245
948,Quitar las tarifas de pago en el parking de estudiantes Odontología Universidad Jaime I,,,6668
949,Quitar las tarifas de pago en el parking de estudiantes Psicología Universidad Fernando Pessoa-Canarias,,,911
950,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Económicas Universidad de Cádiz,,,1672
951,Quitar las restricciones al acceso a instalaciones deportivas Psicología Universidad CEU Cardenal Herrera,,,9384
952,Quitar las restricciones al acceso a instalaciones deportivas Medicina Universidad de Alcalá,,,4392
953,Crear recursos de comunicación para facilitar la convivencia en el campus de Comunicación Universidad de Deusto,,,2281
954,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Físicas y Matemáticas Universidad del País Vasco,,,2452
955,Crear recursos de comunicación para facilitar la convivencia en el campus de Matemática Universidad de Jaén,,,2954
956,Mejorar Instalaciones deportivas facultad de Medicina Universidad de La Coruña,,,3382
957,Mejorar Instalaciones deportivas facultad de Ciencias Físicas y Matemáticas Universidad de Oviedo,,,4510
958,Quitar las tarifas de pago en el parking de estudiantes Humanidades CUNEF Universidad,,,6461
959,Crear recursos de comunicación para facilitar la convivencia en el campus de Veterinaria Universidad Pablo de Olavide,,,10296
960,Quitar las tarifas de pago en el parking de estudiantes Filosofía Universidad de Extremadura,,,2519
961,Mejorar Instalaciones deportivas facultad de Ciencias Exactas Universidad Complutense de Madrid,,,3986
962,Mejorar Instalaciones deportivas facultad de Filosofía Universidad de Valencia,,,6228
963,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias de la Educación Universidad de las Islas Baleares,,,3867
964,Quitar las tarifas de pago en el parking de estudiantes Agronomía Universidad Pontificia de Salamanca,,,9530
965,Quitar las tarifas de pago en el parking de estudiantes Información Universidad de Cádiz,,,3198
966,Quitar las tarifas de pago en el parking de estudiantes Diseño Universidad de Oviedo,,,1083
967,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ciencias de la Educación Universidad Intercontinental de la Empresa,,,1798
968,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Físicas y Matemáticas Universidad Europea Miguel de Cervantes,,,2733
969,Quitar las tarifas de pago en el parking de estudiantes Ciencias de la Educación Universidad de Jaén,,,7222
970,Quitar las tarifas de pago en el parking de estudiantes Ciencias de la Salud Universidad Internacional de la Empresa,,,7234
971,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ciencias Exactas Universidad de las Islas Baleares,,,3969
972,Quitar las tarifas de pago en el parking de estudiantes Ciencias Físicas y Matemáticas Universidad de Córdoba,,,3924
973,Quitar las tarifas de pago en el parking de estudiantes Comunicación Universidad Internacional Isabel I de Castilla,,,10192
974,Crear recursos de comunicación para facilitar la convivencia en el campus de Humanidades Universidad Antonio de Nebrija,,,2065
975,Quitar las tarifas de pago en el parking de estudiantes Diseño Universidad de Alcalá,,,8095
976,Crear recursos de comunicación para facilitar la convivencia en el campus de Humanidades Universidad Pablo de Olavide,,,2205
977,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Diseño Universidad de Sevilla,,,5777
978,Mejorar Instalaciones deportivas facultad de Filosofía Universidad Internacional de la Empresa,,,1081
979,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Veterinaria Universidad de Gerona,,,7553
980,Quitar las restricciones al acceso a instalaciones deportivas Educación Física Universidad Europea del Atlántico,,,3818
981,Quitar las tarifas de pago en el parking de estudiantes Información Universidad de Granada,,,5869
982,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ingeniería Universidad de Navarra,,,4889
983,Crear recursos de comunicación para facilitar la convivencia en el campus de Matemática Universidad de La Coruña,,,9652
984,Mejorar Instalaciones deportivas facultad de Química Universidad Autónoma de Madrid,,,11946
985,Mejorar Instalaciones deportivas facultad de Psicología Universidad Internacional Villanueva,,,7751
986,Quitar las tarifas de pago en el parking de estudiantes Humanidades Universidad de Cantabria,,,3305
987,Quitar las tarifas de pago en el parking de estudiantes Ciencias Exactas Universidad de Mondragón,,,1357
988,Quitar las tarifas de pago en el parking de estudiantes Ingeniería Universidad de Valladolid,,,3596
989,Quitar las restricciones al acceso a instalaciones deportivas Humanidades Universidad de Alicante,,,5771
990,Mejorar Instalaciones deportivas facultad de Educación Física CUNEF Universidad,,,3908
991,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Psicología Universidad Internacional de Valencia,,,1779
992,Crear recursos de comunicación para facilitar la convivencia en el campus de Química Universidad de Vigo,,,11408
993,Mejorar Instalaciones deportivas facultad de Medicina Universidad de Málaga,,,4649
994,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ciencias Exactas Universidad Abierta de Cataluña,,,8246
995,Quitar las tarifas de pago en el parking de estudiantes Arquitectura Universidad Internacional de Andalucía,,,4703
996,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Sociales Universidad de Málaga,,,7035
997,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Información Universidad del País Vasco,,,2380
998,Quitar las tarifas de pago en el parking de estudiantes Agronomía Universidad Francisco de Vitoria,,,4955
999,Quitar las tarifas de pago en el parking de estudiantes Medicina Universidad de Navarra,,,3959
1000,Quitar las restricciones al acceso a instalaciones deportivas Diseño Universidad CEU Cardenal Herrera,,,8414
1001,Crear recursos de comunicación para facilitar la convivencia en el campus de Veterinaria Universidad de Sevilla,,,6812
1002,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ciencias de la Salud Universidad Autónoma de Barcelona,,,7732
1003,Quitar las restricciones al acceso a instalaciones deportivas Humanidades Universidad de Córdoba,,,4448
1004,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Sociales Universidad de Vigo,,,9788
1005,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ingeniería Universidad del País Vasco,,,833
1006,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Filosofía Universidad de Santiago de Compostela,,,11532
1007,Crear recursos de comunicación para facilitar la convivencia en el campus de Educación Física Universidad Politécnica de Madrid,,,28
1008,Crear recursos de comunicación para facilitar la convivencia en el campus de Matemática Universidad Internacional de Cataluña,,,6597
1009,Mejorar Instalaciones deportivas facultad de Comunicación Universidad de León,,,3269
1010,Quitar las restricciones al acceso a instalaciones deportivas Medicina Universidad de Zaragoza,,,11103
1011,Mejorar Instalaciones deportivas facultad de Arquitectura Universidad de Burgos,,,10224
1012,Mejorar Instalaciones deportivas facultad de Odontología Universidad Europea del Atlántico,,,3279
1013,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Ciencias Sociales Universidad Loyola Andalucía,,,4436
1014,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Derecho Universidad Ramon Llull,,,8803
1015,Mejorar Instalaciones deportivas facultad de Ciencias Exactas Universidad Loyola Andalucía,,,8865
1016,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Exactas Universidad Autónoma de Barcelona,,,10246
1017,Crear recursos de comunicación para facilitar la convivencia en el campus de Psicología Universidad de Navarra,,,2966
1018,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Económicas Universidad Politécnica de Valencia,,,9716
1019,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Diseño Universidad de Navarra,,,8606
1020,Quitar las tarifas de pago en el parking de estudiantes Comunicación Universidad Francisco de Vitoria,,,6327
1021,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias Exactas Universidad Alfonso X el Sabio,,,6547
1022,Quitar las tarifas de pago en el parking de estudiantes Educación Física Universidad Politécnica de Cataluña,,,4510
1023,Mejorar Instalaciones deportivas facultad de Información Universidad de Zaragoza,,,6131
1024,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Físicas y Matemáticas Universidad de Zaragoza,,,3396
1025,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Química Universidad CEU San Pablo,,,6591
1026,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Educación Física Universidad de Alcalá,,,11598
1027,Crear recursos de comunicación para facilitar la convivencia en el campus de Ciencias de la Salud Universidad Politécnica de Valencia,,,3713
1028,Quitar las tarifas de pago en el parking de estudiantes Psicología Universidad de Santiago de Compostela,,,11003
1029,Quitar las restricciones al acceso a instalaciones deportivas Ciencias Económicas Universidad de Alicante,,,5622
1030,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Agronomía Universidad Politécnica de Valencia,,,8564
1031,Mejorar Instalaciones deportivas facultad de Ciencias Sociales Universidad IE,,,4892
1032,Mejorar Instalaciones deportivas facultad de Educación Física Universidad de La Rioja,,,6960
1033,Quitar las tarifas de pago en el parking de estudiantes Diseño Universidad Miguel Hernández de Elche,,,10192
1034,Mejorar Instalaciones deportivas facultad de Química Universidad Católica San Antonio,,,716
1035,Quitar las restricciones al acceso a instalaciones deportivas Psicología Universidad Ramon Llull,,,1791
1036,Mejorar Instalaciones deportivas facultad de Ingeniería Universidad Pablo de Olavide,,,11375
1037,Quitar las tarifas de pago en el parking de estudiantes Ciencias Económicas Universidad Politécnica de Valencia,,,7821
1038,Mejorar Instalaciones deportivas facultad de Comunicación Universidad de León,,,7020
1039,Mejorar Instalaciones deportivas facultad de Matemática Universidad de Huelva,,,6206
1040,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Matemática Universidad de Mondragón,,,8630
1041,Quitar las tarifas de pago en el parking de estudiantes Ciencias Exactas Universidad Complutense de Madrid,,,5900
1042,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Agronomía Universidad Internacional de Valencia,,,10310
1043,Mejorar Instalaciones deportivas facultad de Arquitectura Universidad de Sevilla,,,3700
1044,Crear recursos de comunicación para facilitar la convivencia en el campus de Filosofía Universidad Católica de Valencia San Vicente Mártir,,,353
1045,Quitar las tarifas de pago en el parking de estudiantes Ciencias Físicas y Matemáticas Universidad Pontificia de Salamanca,,,6109
1046,Crear recursos de comunicación para facilitar la convivencia en el campus de Derecho Universidad de las Islas Baleares,,,8153
1047,Mejorar acceso a las instalaciones para gente con discapacidad en la facultad de Humanidades Universidad de Huelva,,,10714
1048,Mejorar Instalaciones deportivas facultad de Odontología Universidad San Jorge,,,4758
1049,Quitar las restricciones al acceso a instalaciones deportivas Arquitectura Universidad de Vich,,,7738
1050,Mejorar el sistema de becas y métodos de pago,,,7842
1051,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,10401
1052,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,4794
1053,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,6458
1054,Crear programa de formación europeo,,,2610
1055,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,3157
1056,Crear programa de formación europeo,,,4092
1057,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,7394
1058,Crear programa de formación europeo,,,5226
1059,Mejorar el sistema de becas y métodos de pago,,,11078
1060,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,8470
